feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 24, 26, 30, 31, 32, 34, 38, 39, 42, 43, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88454647],0.8142217245240762,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '24', '26', '30', '31', '32', '34', '38', '39', '42', '43', '44', '46', '47', '48', '49', '52', '56', '58')",0.302582969135978,0.07032474804031363,0.07032474804031362
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 24, 26, 30, 31, 32, 34, 38, 39, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88443449],0.8141657334826428,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '24', '26', '30', '31', '32', '34', '38', '39', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.30234205912870404,0.07026875699888024,0.07026875699888024
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 24, 26, 30, 31, 32, 34, 38, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88454647],0.8142217245240762,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '24', '26', '30', '31', '32', '34', '38', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.302582969135978,0.07032474804031363,0.07032474804031362
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 26, 30, 31, 32, 34, 38, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74356103 0.88421053],0.8138857782754758,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '26', '30', '31', '32', '34', '38', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.30258296913597776,0.07032474804031358,0.07032474804031358
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 26, 30, 31, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74356103 0.88398656],0.8137737961926091,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '26', '30', '31', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.30210114912143005,0.07021276595744685,0.07021276595744684
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 30, 31, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74210526 0.88521837],0.8136618141097425,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '30', '31', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.307882989296003,0.07155655095184776,0.07155655095184776
"(0, 3, 6, 9, 11, 12, 17, 18, 19, 20, 23, 30, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74143337 0.88521837],0.8133258678611422,"('0', '3', '6', '9', '11', '12', '17', '18', '19', '20', '23', '30', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.30932844933964576,0.07189249720044788,0.07189249720044788
"(0, 6, 9, 11, 12, 17, 18, 19, 20, 23, 30, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74647256 0.87984323],0.8131578947368421,"('0', '6', '9', '11', '12', '17', '18', '19', '20', '23', '30', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.2869238186631763,0.06668533034714447,0.06668533034714447
"(0, 6, 9, 11, 12, 17, 18, 19, 20, 23, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74658455 0.87995521],0.8132698768197089,"('0', '6', '9', '11', '12', '17', '18', '19', '20', '23', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.286923818663176,0.06668533034714441,0.0666853303471444
"(0, 6, 9, 11, 12, 17, 18, 19, 23, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.7450168  0.88107503],0.8130459126539753,"('0', '6', '9', '11', '12', '17', '18', '19', '23', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.2927056588377491,0.06802911534154538,0.06802911534154536
